ID	QUALITY
ERR346600.6653	36
ERR346600.6655	35
ERR346600.6659	36
ERR346600.6668	36
ERR346600.6665	23
ERR346600.6670	37
ERR346600.6658	36
ERR346600.6667	23
ERR346600.6661	37
ERR346600.6666	28
ERR346600.6664	37
ERR346600.6675	37
ERR346600.6677	37
ERR346600.6672	34
ERR346600.6676	35
ERR346600.6678	31
ERR346600.6682	35
ERR346600.6687	36
ERR346600.6680	37
ERR346600.6681	37
ERR346600.6689	34
ERR346600.6669	25
ERR346600.6684	38
ERR346600.6679	35
ERR346600.6690	38
ERR346600.6691	34
ERR346600.6683	37
ERR346600.6685	34
ERR346600.6693	36
ERR346600.6692	37
ERR346600.6698	37
ERR346600.6696	32
ERR346600.6700	35
ERR346600.6695	36
ERR346600.6671	37
ERR346600.6701	22
ERR346600.6697	35
ERR346600.6699	38
ERR346600.6688	38
ERR346600.6703	38
ERR346600.6702	37
ERR346600.6704	38
ERR346600.6705	31
ERR346600.6708	38
ERR346600.6712	32
ERR346600.6707	38
ERR346600.6706	37
ERR346600.6710	37
ERR346600.6709	33
ERR346600.6713	37
ERR346600.6717	34
ERR346600.6711	36
ERR346600.6714	36
ERR346600.6720	38
ERR346600.6721	29
ERR346600.6723	34
ERR346600.6727	33
ERR346600.6718	38
ERR346600.6728	37
ERR346600.6724	33
ERR346600.6722	38
ERR346600.6725	21
ERR346600.6733	38
ERR346600.6726	38
ERR346600.6731	38
ERR346600.6735	37
ERR346600.6738	32
ERR346600.6741	29
ERR346600.6734	37
ERR346600.6737	29
ERR346600.6732	38
ERR346600.6729	32
ERR346600.6716	34
ERR346600.6742	35
ERR346600.6744	38
ERR346600.6743	38
ERR346600.6739	32
ERR346600.6740	30
ERR346600.6747	38
ERR346600.6748	38
ERR346600.6750	38
ERR346600.6736	37
ERR346600.6746	34
ERR346600.6754	29
ERR346600.6751	36
ERR346600.6753	36
ERR346600.6752	37
ERR346600.6749	36
ERR346600.6756	37
ERR346600.6745	26
ERR346600.6755	34
ERR346600.6758	34
ERR346600.6759	38
ERR346600.6764	26
ERR346600.6766	36
ERR346600.6760	35
ERR346600.6761	31
ERR346600.6767	27
ERR346600.6765	38
ERR346600.6757	31
ERR346600.6768	36
ERR346600.6770	38
ERR346600.6769	26
ERR346600.6763	36
ERR346600.6771	29
ERR346600.6773	38
ERR346600.6774	25
ERR346600.6772	31
ERR346600.6777	38
ERR346600.6776	34
ERR346600.6786	38
ERR346600.6778	37
ERR346600.6785	29
ERR346600.6784	38
ERR346600.6780	35
ERR346600.6779	37
ERR346600.6783	34
ERR346600.6788	37
ERR346600.6796	24
ERR346600.6799	38
ERR346600.6790	38
ERR346600.6793	36
ERR346600.6791	36
ERR346600.6789	35
ERR346600.6781	37
ERR346600.6787	35
ERR346600.6797	37
ERR346600.6803	38
ERR346600.6801	36
ERR346600.6798	37
ERR346600.6800	36
ERR346600.6805	34
ERR346600.6811	29
ERR346600.6794	38
ERR346600.6804	36
ERR346600.6802	38
ERR346600.6795	36
ERR346600.6792	33
ERR346600.6816	37
ERR346600.6806	38
ERR346600.6808	34
ERR346600.6812	35
ERR346600.6814	37
ERR346600.6809	37
ERR346600.6810	34
ERR346600.6818	38
ERR346600.6822	37
ERR346600.6817	38
ERR346600.6813	38
ERR346600.6819	31
ERR346600.6828	37
ERR346600.6821	36
ERR346600.6823	37
ERR346600.6824	38
ERR346600.6827	36
ERR346600.6820	38
ERR346600.6815	26
ERR346600.6825	35
ERR346600.6834	36
ERR346600.6829	36
ERR346600.6837	32
ERR346600.6835	35
ERR346600.6830	25
ERR346600.6838	35
ERR346600.6844	27
ERR346600.6832	30
ERR346600.6833	28
ERR346600.6846	37
ERR346600.6839	35
ERR346600.6841	37
ERR346600.6842	30
ERR346600.6831	37
ERR346600.6836	36
ERR346600.6845	34
ERR346600.6843	32
ERR346600.6852	33
ERR346600.6851	21
ERR346600.6826	37
ERR346600.6856	38
ERR346600.6847	37
ERR346600.6849	37
ERR346600.6848	31
ERR346600.6855	37
ERR346600.6862	29
ERR346600.6860	38
ERR346600.6850	37
ERR346600.6858	36
ERR346600.6853	34
ERR346600.6861	33
ERR346600.6859	25
ERR346600.6871	33
ERR346600.6857	37
ERR346600.6863	38
ERR346600.6872	38
ERR346600.6878	38
ERR346600.6867	34
ERR346600.6864	34
ERR346600.6868	38
ERR346600.6865	36
ERR346600.6870	38
ERR346600.6877	21
ERR346600.6869	37
ERR346600.6880	32
ERR346600.6873	37
ERR346600.6882	32
ERR346600.6875	38
ERR346600.6883	30
ERR346600.6874	29
ERR346600.6892	30
ERR346600.6890	38
ERR346600.6891	28
ERR346600.6886	33
ERR346600.6885	37
ERR346600.6887	36
ERR346600.6889	29
ERR346600.6884	30
ERR346600.6894	35
ERR346600.6900	33
ERR346600.6902	38
ERR346600.6901	36
ERR346600.6881	31
ERR346600.6895	36
ERR346600.6906	28
ERR346600.6866	25
ERR346600.6898	37
ERR346600.6896	34
ERR346600.6897	37
ERR346600.6888	36
ERR346600.6893	23
ERR346600.6907	34
ERR346600.6899	37
ERR346600.6909	38
ERR346600.6905	34
ERR346600.6908	36
ERR346600.6912	38
ERR346600.6904	37
ERR346600.6914	36
ERR346600.6911	29
ERR346600.6903	36
ERR346600.6919	26
ERR346600.6913	36
ERR346600.6915	25
ERR346600.6916	32
ERR346600.6923	38
ERR346600.6910	38
ERR346600.6917	33
ERR346600.6920	37
ERR346600.6922	36
ERR346600.6928	34
ERR346600.6924	34
ERR346600.6930	32
ERR346600.6927	37
ERR346600.6918	38
ERR346600.6941	38
ERR346600.6921	38
ERR346600.6935	27
ERR346600.6934	27
ERR346600.6931	35
ERR346600.6925	35
ERR346600.6932	36
ERR346600.6926	36
ERR346600.6929	34
ERR346600.6940	31
ERR346600.6933	36
ERR346600.6944	24
ERR346600.6950	36
ERR346600.6943	37
ERR346600.6945	35
ERR346600.6938	36
ERR346600.6936	38
ERR346600.6953	37
ERR346600.6937	36
ERR346600.6948	32
ERR346600.6942	35
ERR346600.6954	26
ERR346600.6958	37
ERR346600.6947	37
ERR346600.6956	29
ERR346600.6959	35
ERR346600.6955	31
ERR346600.6951	35
ERR346600.6946	36
ERR346600.6963	38
ERR346600.6964	33
ERR346600.6949	33
ERR346600.6967	37
ERR346600.6960	38
ERR346600.6952	37
ERR346600.6961	31
ERR346600.6970	36
ERR346600.6962	37
ERR346600.6976	38
ERR346600.6974	38
ERR346600.6978	32
ERR346600.6979	33
ERR346600.6971	38
ERR346600.6982	34
ERR346600.6980	35
ERR346600.6969	31
ERR346600.6968	38
ERR346600.6985	38
ERR346600.6987	36
ERR346600.6983	38
ERR346600.6984	35
ERR346600.6988	37
ERR346600.6966	35
ERR346600.6957	38
ERR346600.6989	31
ERR346600.6975	34
ERR346600.6986	38
ERR346600.6972	35
ERR346600.6977	36
ERR346600.6992	37
ERR346600.6993	38
ERR346600.6995	36
ERR346600.7005	37
ERR346600.6990	32
ERR346600.6981	37
ERR346600.6991	37
ERR346600.6999	34
ERR346600.7000	35
ERR346600.6996	38
ERR346600.7003	38
ERR346600.7001	38
ERR346600.6997	21
ERR346600.7007	31
ERR346600.7009	37
ERR346600.7006	36
ERR346600.7008	35
ERR346600.7016	37
ERR346600.7019	37
ERR346600.7012	38
ERR346600.7014	23
ERR346600.7018	36
ERR346600.7010	30
ERR346600.6994	33
ERR346600.7011	34
ERR346600.7017	33
ERR346600.7013	37
ERR346600.7022	34
ERR346600.7026	37
ERR346600.7025	36
ERR346600.7029	37
ERR346600.7034	34
ERR346600.7015	38
ERR346600.7030	30
ERR346600.7027	34
ERR346600.7036	37
ERR346600.7020	36
ERR346600.7039	31
ERR346600.7028	33
ERR346600.7032	37
ERR346600.7033	38
ERR346600.7023	38
ERR346600.7037	27
ERR346600.7048	37
ERR346600.7043	33
ERR346600.7044	33
ERR346600.7050	38
ERR346600.7040	33
ERR346600.7021	28
ERR346600.7051	30
ERR346600.7041	37
ERR346600.7053	34
ERR346600.7047	38
ERR346600.7052	32
ERR346600.7046	36
ERR346600.7054	34
ERR346600.7058	35
ERR346600.7059	24
ERR346600.7062	36
ERR346600.7049	36
ERR346600.7055	38
ERR346600.7063	37
ERR346600.7061	38
ERR346600.7065	37
ERR346600.7056	37
ERR346600.7057	36
ERR346600.7068	34
ERR346600.7045	37
ERR346600.7067	37
ERR346600.7064	36
ERR346600.7066	36
ERR346600.7070	37
ERR346600.7076	38
ERR346600.7069	38
ERR346600.7071	38
ERR346600.7072	37
ERR346600.7077	26
ERR346600.7060	38
ERR346600.7083	36
ERR346600.7078	33
ERR346600.7074	28
ERR346600.7075	24
ERR346600.7080	35
ERR346600.7073	38
ERR346600.7082	38
ERR346600.7090	37
ERR346600.7087	37
ERR346600.7092	36
ERR346600.7084	37
ERR346600.7079	32
ERR346600.7093	25
ERR346600.7089	37
ERR346600.7086	29
ERR346600.7097	30
ERR346600.7094	35
ERR346600.7085	38
ERR346600.7101	33
ERR346600.7088	36
ERR346600.7091	35
ERR346600.7107	28
ERR346600.7096	36
ERR346600.7099	33
ERR346600.7098	36
ERR346600.7110	37
ERR346600.7095	30
ERR346600.7105	26
ERR346600.7108	26
ERR346600.7113	37
ERR346600.7109	32
ERR346600.7106	35
ERR346600.7103	35
ERR346600.7102	35
ERR346600.7118	37
ERR346600.7115	34
ERR346600.7114	36
ERR346600.7112	36
ERR346600.7111	29
ERR346600.7104	23
ERR346600.7117	37
ERR346600.7124	38
ERR346600.7116	38
ERR346600.7119	38
ERR346600.7122	36
ERR346600.7126	33
ERR346600.7120	32
ERR346600.7130	37
ERR346600.7127	23
ERR346600.7121	23
ERR346600.7128	38
ERR346600.7123	34
ERR346600.7131	35
ERR346600.7132	36
ERR346600.7134	36
ERR346600.7140	37
ERR346600.7125	37
ERR346600.7136	29
ERR346600.7138	38
ERR346600.7139	37
ERR346600.7133	36
ERR346600.7141	36
ERR346600.7129	36
ERR346600.7145	26
ERR346600.7148	29
ERR346600.7143	37
ERR346600.7135	30
ERR346600.7150	30
ERR346600.7142	28
ERR346600.7144	38
ERR346600.7147	38
ERR346600.7146	34
ERR346600.7151	37
ERR346600.7153	38
ERR346600.7149	35
ERR346600.7157	37
ERR346600.7152	35
ERR346600.7159	33
ERR346600.7154	37
ERR346600.7158	38
ERR346600.7156	29
ERR346600.7168	25
ERR346600.7155	25
ERR346600.7165	36
ERR346600.7172	31
ERR346600.7164	34
ERR346600.7174	33
ERR346600.7171	37
ERR346600.7176	38
ERR346600.7163	37
ERR346600.7166	34
ERR346600.7162	38
ERR346600.7167	29
ERR346600.7175	37
ERR346600.7181	37
ERR346600.7178	23
ERR346600.7169	36
ERR346600.7179	36
ERR346600.7173	38
ERR346600.7184	26
ERR346600.7177	37
ERR346600.7190	36
ERR346600.7170	37
ERR346600.7182	35
ERR346600.7185	37
ERR346600.7186	38
ERR346600.7180	37
ERR346600.7193	34
ERR346600.7192	29
ERR346600.7189	36
ERR346600.7199	25
ERR346600.7195	37
ERR346600.7201	37
ERR346600.7194	36
ERR346600.7198	37
ERR346600.7200	38
ERR346600.7196	36
ERR346600.7191	36
ERR346600.7204	34
ERR346600.7202	38
ERR346600.7197	33
ERR346600.7203	34
ERR346600.7205	34
ERR346600.7210	38
ERR346600.7211	36
ERR346600.7206	32
ERR346600.7216	38
ERR346600.7213	33
ERR346600.7219	32
ERR346600.7208	27
ERR346600.7224	38
ERR346600.7222	37
ERR346600.7214	35
ERR346600.7218	33
ERR346600.7187	37
ERR346600.7212	38
ERR346600.7209	38
ERR346600.7225	32
ERR346600.7229	26
ERR346600.7223	37
ERR346600.7228	36
ERR346600.7220	38
ERR346600.7231	34
ERR346600.7237	35
ERR346600.7238	34
ERR346600.7227	33
ERR346600.7234	35
ERR346600.7232	28
ERR346600.7239	33
ERR346600.7230	37
ERR346600.7236	33
ERR346600.7235	37
ERR346600.7221	36
ERR346600.7243	20
ERR346600.7246	27
ERR346600.7245	36
ERR346600.7244	34
ERR346600.7226	37
ERR346600.7247	35
ERR346600.7241	38
ERR346600.7242	37
ERR346600.7249	36
ERR346600.7250	37
ERR346600.7251	32
ERR346600.7258	37
ERR346600.7261	35
ERR346600.7256	33
ERR346600.7248	38
ERR346600.7260	36
ERR346600.7252	34
ERR346600.7263	26
ERR346600.7266	37
ERR346600.7255	37
ERR346600.7257	34
ERR346600.7269	37
ERR346600.7262	32
ERR346600.7268	31
ERR346600.7264	33
ERR346600.7270	32
ERR346600.7253	26
ERR346600.7259	30
ERR346600.7267	31
ERR346600.7282	34
ERR346600.7283	31
ERR346600.7271	38
ERR346600.7279	32
ERR346600.7254	38
ERR346600.7289	37
ERR346600.7273	38
ERR346600.7277	38
ERR346600.7276	30
ERR346600.7285	35
ERR346600.7293	21
ERR346600.7272	38
ERR346600.7275	38
ERR346600.7286	38
ERR346600.7281	35
ERR346600.7294	33
ERR346600.7290	35
ERR346600.7280	27
ERR346600.7284	35
ERR346600.7288	35
ERR346600.7292	38
ERR346600.7287	37
ERR346600.7299	38
ERR346600.7295	37
ERR346600.7306	30
ERR346600.7307	36
ERR346600.7296	38
ERR346600.7302	36
ERR346600.7303	36
ERR346600.7297	37
ERR346600.7301	37
ERR346600.7310	38
ERR346600.7318	35
ERR346600.7309	34
ERR346600.7298	37
ERR346600.7314	38
ERR346600.7308	32
ERR346600.7304	32
ERR346600.7312	37
ERR346600.7311	38
ERR346600.7316	29
ERR346600.7315	37
ERR346600.7319	38
ERR346600.7300	38
ERR346600.7327	16
ERR346600.7324	38
ERR346600.7320	38
ERR346600.7317	36
ERR346600.7326	38
ERR346600.7336	32
ERR346600.7305	35
ERR346600.7330	36
ERR346600.7340	37
ERR346600.7335	37
ERR346600.7313	29
ERR346600.7331	38
ERR346600.7332	37
ERR346600.7337	38
ERR346600.7328	34
ERR346600.7334	33
ERR346600.7322	34
ERR346600.7329	25
ERR346600.7338	36
ERR346600.7343	32
ERR346600.7344	38
ERR346600.7342	28
ERR346600.7347	33
ERR346600.7341	37
ERR346600.7339	21
ERR346600.7352	33
ERR346600.7346	33
ERR346600.7349	36
ERR346600.7351	36
ERR346600.7353	34
ERR346600.7333	38
ERR346600.7354	38
ERR346600.7345	36
ERR346600.7355	36
ERR346600.7365	36
ERR346600.7359	37
ERR346600.7361	28
ERR346600.7350	33
ERR346600.7358	30
ERR346600.7360	31
ERR346600.7357	37
ERR346600.7367	36
ERR346600.7366	36
ERR346600.7369	38
ERR346600.7363	35
ERR346600.7348	38
ERR346600.7372	36
ERR346600.7362	38
ERR346600.7374	37
ERR346600.7379	38
ERR346600.7378	36
ERR346600.7383	38
ERR346600.7382	38
ERR346600.7376	38
ERR346600.7381	36
ERR346600.7375	16
ERR346600.7384	38
ERR346600.7368	36
ERR346600.7373	37
ERR346600.7387	38
ERR346600.7364	37
ERR346600.7380	36
ERR346600.7388	37
ERR346600.7370	32
ERR346600.7393	38
ERR346600.7385	38
ERR346600.7377	38
ERR346600.7390	26
ERR346600.7392	38
ERR346600.7394	33
ERR346600.7397	38
ERR346600.7391	38
ERR346600.7402	33
ERR346600.7398	37
ERR346600.7386	37
ERR346600.7407	34
ERR346600.7396	37
ERR346600.7404	22
ERR346600.7395	33
ERR346600.7413	23
ERR346600.7409	24
ERR346600.7408	26
ERR346600.7401	37
ERR346600.7410	34
ERR346600.7400	34
ERR346600.7405	37
ERR346600.7412	30
ERR346600.7415	32
ERR346600.7422	37
ERR346600.7428	36
ERR346600.7416	37
ERR346600.7417	38
ERR346600.7406	37
ERR346600.7427	28
ERR346600.7403	35
ERR346600.7426	26
ERR346600.7420	31
ERR346600.7411	34
ERR346600.7425	37
ERR346600.7414	35
ERR346600.7418	37
ERR346600.7432	24
ERR346600.7419	36
ERR346600.7421	35
ERR346600.7429	38
ERR346600.7431	38
ERR346600.7433	35
ERR346600.7436	35
ERR346600.7424	30
ERR346600.7442	33
ERR346600.7438	38
ERR346600.7441	36
ERR346600.7443	37
ERR346600.7437	16
ERR346600.7430	30
ERR346600.7440	34
ERR346600.7448	27
ERR346600.7445	33
ERR346600.7444	35
ERR346600.7434	36
ERR346600.7439	38
ERR346600.7449	38
ERR346600.7435	32
ERR346600.7450	26
ERR346600.7455	37
ERR346600.7457	38
ERR346600.7453	37
ERR346600.7451	38
ERR346600.7456	24
ERR346600.7446	32
ERR346600.7447	36
ERR346600.7465	31
ERR346600.7459	35
ERR346600.7454	34
ERR346600.7469	38
ERR346600.7461	29
ERR346600.7423	24
ERR346600.7466	36
ERR346600.7458	31
ERR346600.7452	36
ERR346600.7463	38
ERR346600.7477	22
ERR346600.7462	38
ERR346600.7468	25
ERR346600.7471	38
ERR346600.7472	38
ERR346600.7460	38
ERR346600.7474	33
ERR346600.7464	37
ERR346600.7481	32
ERR346600.7473	37
ERR346600.7475	33
ERR346600.7486	30
ERR346600.7470	33
ERR346600.7479	29
ERR346600.7476	37
ERR346600.7487	36
ERR346600.7467	27
ERR346600.7484	35
ERR346600.7489	32
ERR346600.7483	38
ERR346600.7480	33
ERR346600.7488	34
ERR346600.7485	37
ERR346600.7493	36
ERR346600.7503	35
ERR346600.7494	37
ERR346600.7498	23
ERR346600.7495	37
ERR346600.7492	31
ERR346600.7478	38
ERR346600.7502	38
ERR346600.7496	34
ERR346600.7482	33
ERR346600.7491	32
ERR346600.7497	38
ERR346600.7499	38
ERR346600.7501	37
ERR346600.7507	20
ERR346600.7511	34
ERR346600.7508	37
ERR346600.7510	36
ERR346600.7512	34
ERR346600.7515	36
ERR346600.7517	36
ERR346600.7523	35
ERR346600.7513	31
ERR346600.7518	32
ERR346600.7509	37
ERR346600.7525	29
ERR346600.7516	33
ERR346600.7506	37
ERR346600.7522	27
ERR346600.7519	25
ERR346600.7520	33
ERR346600.7505	34
ERR346600.7526	27
ERR346600.7533	33
ERR346600.7531	34
ERR346600.7524	36
ERR346600.7532	37
ERR346600.7527	38
ERR346600.7500	38
ERR346600.7514	33
ERR346600.7536	37
ERR346600.7528	36
ERR346600.7534	37
ERR346600.7529	34
ERR346600.7521	35
ERR346600.7538	32
ERR346600.7535	38
ERR346600.7530	25
ERR346600.7537	12
ERR346600.7550	22
ERR346600.7549	38
ERR346600.7542	23
ERR346600.7541	37
ERR346600.7543	37
ERR346600.7552	29
ERR346600.7548	38
ERR346600.7539	34
ERR346600.7546	30
ERR346600.7551	23
ERR346600.7554	37
ERR346600.7544	38
ERR346600.7540	36
ERR346600.7553	37
ERR346600.7557	36
ERR346600.7555	28
ERR346600.7561	36
ERR346600.7559	37
ERR346600.7558	36
ERR346600.7566	33
ERR346600.7563	38
ERR346600.7562	30
ERR346600.7567	35
ERR346600.7547	37
ERR346600.7556	35
ERR346600.7545	33
ERR346600.7565	35
ERR346600.7575	20
ERR346600.7571	31
ERR346600.7578	33
ERR346600.7572	38
ERR346600.7576	31
ERR346600.7577	37
ERR346600.7560	22
ERR346600.7570	35
ERR346600.7569	37
ERR346600.7588	32
ERR346600.7581	36
ERR346600.7580	37
ERR346600.7584	38
ERR346600.7568	31
ERR346600.7573	36
ERR346600.7583	33
ERR346600.7585	35
ERR346600.7590	38
ERR346600.7582	36
ERR346600.7587	35
ERR346600.7579	36
ERR346600.7586	38
ERR346600.7595	36
ERR346600.7596	36
ERR346600.7598	38
ERR346600.7591	29
ERR346600.7594	34
ERR346600.7589	36
ERR346600.7592	38
ERR346600.7602	34
ERR346600.7600	24
ERR346600.7574	33
ERR346600.7597	37
ERR346600.7599	38
ERR346600.7608	38
ERR346600.7605	38
ERR346600.7609	30
ERR346600.7601	27
ERR346600.7607	26
ERR346600.7611	38
ERR346600.7604	32
ERR346600.7613	38
ERR346600.7619	32
ERR346600.7603	34
ERR346600.7612	26
ERR346600.7617	32
ERR346600.7618	38
ERR346600.7615	30
ERR346600.7626	31
ERR346600.7623	26
ERR346600.7614	33
ERR346600.7627	36
ERR346600.7625	38
ERR346600.7616	38
ERR346600.7629	34
ERR346600.7624	38
ERR346600.7621	38
ERR346600.7620	36
ERR346600.7622	36
ERR346600.7634	31
ERR346600.7628	37
ERR346600.7631	37
ERR346600.7630	34
ERR346600.7639	38
ERR346600.7632	30
ERR346600.7633	34
ERR346600.7644	29
ERR346600.7648	37
ERR346600.7638	31
ERR346600.7650	36
ERR346600.7640	36
ERR346600.7649	38
ERR346600.7635	38
ERR346600.7641	37
ERR346600.7642	35
ERR346600.7653	38
ERR346600.7643	24
ERR346600.7637	34
ERR346600.7636	35
ERR346600.7647	34
ERR346600.7646	38
ERR346600.7651	38
ERR346600.7666	37
ERR346600.7661	37
ERR346600.7665	36
ERR346600.7670	32
ERR346600.7656	22
ERR346600.7664	36
ERR346600.7655	25
ERR346600.7658	36
ERR346600.7654	37
ERR346600.7669	20
ERR346600.7660	30
ERR346600.7657	36
ERR346600.7663	34
ERR346600.7673	38
ERR346600.7652	38
ERR346600.7668	38
ERR346600.7671	37
ERR346600.7662	33
ERR346600.7676	33
ERR346600.7675	34
ERR346600.7682	38
ERR346600.7672	38
ERR346600.7683	37
ERR346600.7681	38
ERR346600.7680	37
ERR346600.7689	36
ERR346600.7677	35
ERR346600.7688	37
ERR346600.7693	28
ERR346600.7684	32
ERR346600.7692	22
ERR346600.7694	38
ERR346600.7687	27
ERR346600.7695	35
ERR346600.7686	37
ERR346600.7696	37
ERR346600.7699	37
ERR346600.7698	37
ERR346600.7685	35
ERR346600.7691	37
ERR346600.7690	24
ERR346600.7701	35
ERR346600.7703	38
ERR346600.7700	36
ERR346600.7702	35
ERR346600.7705	38
ERR346600.7706	37
ERR346600.7704	37
ERR346600.7711	34
ERR346600.7707	38
ERR346600.7709	27
ERR346600.7710	38
ERR346600.7715	35
ERR346600.7722	37
ERR346600.7697	34
ERR346600.7708	29
ERR346600.7719	38
ERR346600.7716	38
ERR346600.7712	30
ERR346600.7720	38
ERR346600.7718	38
ERR346600.7725	36
ERR346600.7730	37
ERR346600.7721	38
ERR346600.7726	35
ERR346600.7724	35
ERR346600.7713	23
ERR346600.7714	37
ERR346600.7728	33
ERR346600.7735	37
ERR346600.7731	37
ERR346600.7736	24
ERR346600.7717	23
ERR346600.7727	37
ERR346600.7737	27
ERR346600.7741	26
ERR346600.7732	35
ERR346600.7747	38
ERR346600.7733	34
ERR346600.7729	22
ERR346600.7739	38
ERR346600.7744	37
ERR346600.7742	30
ERR346600.7723	37
ERR346600.7734	38
ERR346600.7751	28
ERR346600.7746	35
ERR346600.7762	34
ERR346600.7754	34
ERR346600.7738	34
ERR346600.7758	34
ERR346600.7755	35
ERR346600.7743	37
ERR346600.7745	35
ERR346600.7753	37
ERR346600.7748	35
ERR346600.7750	37
ERR346600.7756	36
ERR346600.7759	35
ERR346600.7752	38
ERR346600.7757	36
ERR346600.7760	23
ERR346600.7775	38
ERR346600.7761	23
ERR346600.7764	34
ERR346600.7749	38
ERR346600.7766	35
ERR346600.7765	37
ERR346600.7769	28
ERR346600.7770	35
ERR346600.7763	38
ERR346600.7773	37
ERR346600.7778	36
ERR346600.7771	38
ERR346600.7772	36
ERR346600.7780	36
ERR346600.7774	36
ERR346600.7767	38
ERR346600.7781	30
ERR346600.7768	34
ERR346600.7779	38
ERR346600.7785	34
ERR346600.7789	24
ERR346600.7782	38
ERR346600.7777	38
ERR346600.7786	37
ERR346600.7792	33
ERR346600.7783	34
ERR346600.7788	38
ERR346600.7799	37
ERR346600.7793	31
ERR346600.7791	28
ERR346600.7797	37
ERR346600.7800	32
ERR346600.7787	38
ERR346600.7807	36
ERR346600.7776	38
ERR346600.7784	36
ERR346600.7794	38
ERR346600.7798	36
ERR346600.7810	38
ERR346600.7796	32
ERR346600.7801	36
ERR346600.7805	37
ERR346600.7804	38
ERR346600.7811	38
ERR346600.7803	29
ERR346600.7815	36
ERR346600.7806	36
ERR346600.7790	38
ERR346600.7821	36
ERR346600.7802	36
ERR346600.7814	36
ERR346600.7819	38
ERR346600.7820	38
ERR346600.7795	37
ERR346600.7809	34
ERR346600.7808	37
ERR346600.7825	25
ERR346600.7812	29
